blocklist_id,exchange,source_app_id,applies_to,blocklist_created_at_date,blocklist_expires_at_date,blocklist_origin,blocklist_reason_code,blocklist_comment,is_auto_blocklist,blocklist_creator_email,campaign_id,campaign_group_id,app_id,customer_id,block_level,is_indefinite
12302741,All exchanges,com.lunappstudio.orderofwords,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,6452756347,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,by.RedTower.a4horror,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.CDMApps.Faucet,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6447738224,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1609435474,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.raid.heroes.total.war,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,puzzle.taparrow.awayarrow.games,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6737053336,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,by.RedTower.a4horror,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.jrustonapps.mylightningtracker,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.AntonBergov.Animal,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12298327,All exchanges,com.alphabet.counter.funsteps,all,2026-05-29,2026-06-29,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12302733,All exchanges,com.hexa.sort.color.blast.puzzle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.word.puzzle.game.crossword,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,blueeasyapp.videosget.tubemasterdownloader,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6737546836,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.mustafacaglar.spinnerfighterarena,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.rayole.games.aqua.blast,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.cats.pirate_adventures,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1441957412,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,candy.craze.match3.free.android,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,6742362315,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6736975291,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6755132720,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6747108147,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.tchinnova.editpdfly,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.rv.survival.longdrive,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6752990032,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,6450533547,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.metaphasegames.wild.animal.hunting,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.CDMApps.Faucet,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.dvproject.play,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.AbyssMoth.MurdersDronesEndlessWay,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,963067330,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1445894754,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.shicichaxun.video,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.sh.mini.antistress.relaxing.games,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.miniworldgame.creata.vn,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6756616839,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6741060534,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1671600457,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,shelter.hero.hapyx,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.niuaigo.mahjong.classic,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.sh.coloring.page.asmr.drawing,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,radio.online.portugal,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,cn.feelcool.easyfiles,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1540199322,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.psvnMaB.Goodnight,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,ru.foxyface.vulgarity,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6754758331,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.ekindiegames.ElectricTrains,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.greenlabs.smartfarm,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,classic.solitaire.attraction.klondike.game,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.monster.transform.animation,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.gamehouse.delicious21.restaurant.renovation.story.cooking.simulation,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,worldofcardgames.double_deck_pinochle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,642713723,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.changdu.ereader3.id,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,pw.awwe.schoolApp,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,wiktoria.goroch.bible_kjv.AOUSSDQLXBLBGHWY,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6523422928,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6452756347,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,nextbot.backrooms.shooter,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.mmb.gallery,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
